movimentacao_id,cliente_id,tipo_movimentacao,valor,data_movimentacao
2041,2041,depósito,257.37,2025-02-15
2042,2042,transferência,1065.82,2025-01-08
2043,2043,saque,3980.95,2025-03-15
2044,2044,saque,2295.01,2025-03-28
2045,2045,transferência,4422.57,2025-01-07
2046,2046,saque,1736.50,2025-01-10
2047,2047,depósito,2680.06,2025-02-26
2048,2048,saque,2857.19,2025-03-14
2049,2049,depósito,154.83,2025-02-15
2050,2050,saque,4082.54,2025-01-11
2051,2051,saque,1718.19,2025-01-23
2052,2052,transferência,3627.57,2025-02-06
2053,2053,transferência,4471.39,2025-03-07
2054,2054,saque,2492.35,2025-01-27
2055,2055,saque,4745.85,2025-03-29
2056,2056,saque,3419.58,2025-04-06
2057,2057,depósito,2041.28,2025-01-30
2058,2058,depósito,4102.97,2025-04-04
2059,2059,depósito,4210.06,2025-01-23
2060,2060,transferência,2051.25,2025-04-28
2061,2061,saque,948.16,2025-03-07
2062,2062,transferência,2456.92,2025-04-04
2063,2063,transferência,1172.59,2025-02-11
2064,2064,depósito,4971.18,2025-01-15
2065,2065,transferência,2246.60,2025-02-27
2066,2066,depósito,3977.50,2025-01-04
2067,2067,saque,3336.97,2025-04-13
2068,2068,depósito,4428.49,2025-03-11
2069,2069,transferência,3948.55,2025-01-18
2070,2070,saque,1879.68,2025-05-02
2071,2071,saque,2277.92,2025-03-01
2072,2072,depósito,840.47,2025-02-05
2073,2073,saque,3831.52,2025-03-30
2074,2074,depósito,390.65,2025-02-20
2075,2075,transferência,4844.17,2025-03-14
2076,2076,depósito,3569.45,2025-03-20
2077,2077,depósito,2859.56,2025-01-09
2078,2078,saque,2596.13,2025-03-22
2079,2079,depósito,2626.30,2025-02-14
2080,2080,saque,1872.90,2025-02-02
2081,2081,saque,4674.69,2025-01-03
2082,2082,saque,2452.04,2025-02-01
2083,2083,depósito,3882.26,2025-03-22
2084,2084,transferência,2765.18,2025-03-24
2085,2085,saque,3426.31,2025-01-18
2086,2086,transferência,4915.85,2025-03-23
2087,2087,transferência,3224.32,2025-04-23
2088,2088,transferência,3141.84,2025-02-28
2089,2089,transferência,2886.94,2025-02-03
2090,2090,transferência,1661.90,2025-02-16
2091,2091,transferência,3922.07,2025-02-14
2092,2092,transferência,3575.10,2025-02-08
2093,2093,saque,2434.09,2025-03-11
2094,2094,depósito,276.05,2025-02-24
2095,2095,depósito,259.06,2025-03-26
2096,2096,saque,666.58,2025-03-17
2097,2097,saque,2681.50,2025-04-15
2098,2098,transferência,4782.66,2025-03-05
2099,2099,saque,1498.75,2025-05-04
2100,2100,saque,4018.79,2025-01-24
2101,2101,depósito,3731.90,2025-02-15
2102,2102,transferência,678.67,2025-04-30
2103,2103,transferência,3247.97,2025-01-04
2104,2104,transferência,1672.64,2025-01-05
2105,2105,transferência,369.53,2025-01-04
2106,2106,transferência,3048.32,2025-02-26
2107,2107,transferência,4920.78,2025-03-24
2108,2108,transferência,4363.74,2025-04-19
2109,2109,saque,3520.97,2025-04-15
2110,2110,transferência,2982.54,2025-01-29
2111,2111,saque,1596.12,2025-03-07
2112,2112,saque,1987.18,2025-02-03
2113,2113,saque,3064.09,2025-04-16
2114,2114,transferência,254.63,2025-03-22
2115,2115,depósito,4723.28,2025-04-26
2116,2116,saque,240.25,2025-04-07
2117,2117,depósito,4123.77,2025-01-13
2118,2118,depósito,361.64,2025-03-24
2119,2119,depósito,1780.32,2025-03-09
2120,2120,transferência,4229.24,2025-01-17
2121,2121,transferência,503.37,2025-02-28
2122,2122,transferência,180.92,2025-04-28
2123,2123,transferência,4407.09,2025-02-22
2124,2124,transferência,3024.13,2025-04-05
2125,2125,transferência,2991.37,2025-02-23
2126,2126,saque,1219.47,2025-01-24
2127,2127,transferência,682.72,2025-03-27
2128,2128,transferência,3233.90,2025-05-05
2129,2129,saque,3028.28,2025-01-24
2130,2130,transferência,1464.56,2025-01-24
2131,2131,depósito,951.40,2025-01-26
2132,2132,saque,1221.82,2025-02-09
2133,2133,saque,2511.44,2025-01-25
2134,2134,depósito,4695.92,2025-03-29
2135,2135,depósito,1552.40,2025-05-01
2136,2136,depósito,1928.56,2025-04-29
2137,2137,saque,3213.94,2025-02-10
2138,2138,saque,1590.93,2025-02-25
2139,2139,depósito,1214.15,2025-04-21
2140,2140,depósito,3970.55,2025-04-05
2141,2141,saque,3553.62,2025-04-14
2142,2142,transferência,3235.28,2025-04-10
2143,2143,transferência,1350.67,2025-03-01
2144,2144,depósito,3039.06,2025-04-29
2145,2145,saque,4088.60,2025-01-26
2146,2146,saque,846.05,2025-02-02
2147,2147,saque,3230.48,2025-03-26
2148,2148,saque,4190.33,2025-03-08
2149,2149,saque,3071.92,2025-02-15
2150,2150,depósito,3001.00,2025-04-04
2151,2151,transferência,1134.18,2025-04-26
2152,2152,depósito,110.86,2025-03-21
2153,2153,depósito,346.97,2025-04-15
2154,2154,transferência,3147.84,2025-04-07
2155,2155,depósito,2188.93,2025-02-20
2156,2156,depósito,3560.79,2025-02-08
2157,2157,depósito,1637.47,2025-04-17
2158,2158,transferência,4448.29,2025-04-29
2159,2159,saque,208.49,2025-02-22
2160,2160,depósito,3052.26,2025-02-19
2161,2161,transferência,2036.18,2025-01-29
2162,2162,depósito,2848.87,2025-04-15
2163,2163,transferência,3637.50,2025-04-10
2164,2164,saque,615.36,2025-03-22
2165,2165,saque,1628.66,2025-04-25
2166,2166,saque,4688.74,2025-01-07
2167,2167,transferência,4775.97,2025-01-18
2168,2168,transferência,3074.91,2025-03-17
2169,2169,saque,598.91,2025-02-19
2170,2170,saque,2851.68,2025-01-08
2171,2171,saque,111.37,2025-04-07
2172,2172,depósito,1489.76,2025-03-27
2173,2173,saque,440.70,2025-04-12
2174,2174,depósito,3466.68,2025-02-03
2175,2175,transferência,3993.43,2025-01-18
2176,2176,transferência,4070.84,2025-03-04
2177,2177,depósito,1572.16,2025-04-07
2178,2178,saque,892.49,2025-02-18
2179,2179,transferência,1925.33,2025-04-14
2180,2180,saque,4048.61,2025-04-30
2181,2181,saque,59.68,2025-04-05
2182,2182,depósito,3883.11,2025-04-09
2183,2183,depósito,215.86,2025-01-02
2184,2184,transferência,2469.45,2025-02-04
2185,2185,depósito,2021.11,2025-01-08
2186,2186,transferência,2668.77,2025-04-27
2187,2187,saque,1171.08,2025-01-14
2188,2188,transferência,4519.55,2025-01-01
2189,2189,transferência,4691.09,2025-02-03
2190,2190,depósito,2495.12,2025-01-03
2191,2191,saque,98.26,2025-03-30
2192,2192,saque,4389.42,2025-01-11
2193,2193,depósito,1715.40,2025-04-29
2194,2194,saque,684.16,2025-05-06
2195,2195,saque,1834.12,2025-01-02
2196,2196,transferência,2179.69,2025-05-07
2197,2197,depósito,858.30,2025-03-24
2198,2198,transferência,3414.03,2025-03-28
2199,2199,transferência,3546.28,2025-01-13
2200,2200,depósito,3306.40,2025-02-28
2201,2201,transferência,4178.34,2025-04-23
2202,2202,transferência,1243.97,2025-05-01
2203,2203,depósito,1918.69,2025-03-08
2204,2204,transferência,3833.24,2025-03-21
2205,2205,transferência,4224.19,2025-05-04
2206,2206,transferência,3608.94,2025-04-11
2207,2207,transferência,2513.41,2025-04-07
2208,2208,transferência,4827.31,2025-03-05
2209,2209,transferência,2920.93,2025-04-19
2210,2210,depósito,68.31,2025-02-03
2211,2211,saque,2953.76,2025-03-01
2212,2212,transferência,2703.45,2025-03-25
2213,2213,transferência,2916.61,2025-02-27
2214,2214,depósito,1822.79,2025-05-03
2215,2215,saque,4844.30,2025-02-20
2216,2216,saque,1901.73,2025-01-27
2217,2217,saque,754.54,2025-01-07
2218,2218,transferência,1660.35,2025-03-17
2219,2219,depósito,2442.98,2025-01-20
2220,2220,saque,3252.22,2025-01-19
2221,2221,depósito,1478.76,2025-01-09
2222,2222,depósito,883.70,2025-03-16
2223,2223,saque,4499.14,2025-02-19
2224,2224,saque,2455.73,2025-03-14
2225,2225,saque,379.73,2025-03-31
2226,2226,depósito,4511.98,2025-03-10
2227,2227,transferência,3860.28,2025-02-05
2228,2228,saque,1163.60,2025-02-11
2229,2229,depósito,1209.13,2025-02-15
2230,2230,transferência,4700.43,2025-02-15
2231,2231,depósito,4670.94,2025-03-04
2232,2232,saque,4510.10,2025-01-07
2233,2233,saque,1158.59,2025-03-05
2234,2234,transferência,592.17,2025-01-03
2235,2235,saque,1558.46,2025-04-17
2236,2236,saque,3422.32,2025-04-30
2237,2237,depósito,3086.33,2025-01-29
2238,2238,depósito,1233.24,2025-04-10
2239,2239,transferência,1649.76,2025-03-17
2240,2240,transferência,4882.06,2025-03-08
2241,2241,transferência,4324.34,2025-03-01
2242,2242,saque,3364.95,2025-03-23
2243,2243,saque,3686.03,2025-03-23
2244,2244,transferência,3967.97,2025-04-21
2245,2245,depósito,1755.17,2025-04-27
2246,2246,transferência,2749.76,2025-02-28
2247,2247,saque,3166.40,2025-04-14
2248,2248,saque,4642.86,2025-04-22
2249,2249,depósito,3736.31,2025-04-21
2250,2250,transferência,1942.62,2025-04-05
2251,2251,depósito,4053.66,2025-04-19
2252,2252,depósito,4573.27,2025-05-01
2253,2253,depósito,2848.35,2025-02-15
2254,2254,transferência,3962.07,2025-01-15
2255,2255,transferência,925.69,2025-05-05
2256,2256,transferência,2515.64,2025-02-08
2257,2257,transferência,579.94,2025-05-04
2258,2258,depósito,3064.55,2025-04-03
2259,2259,saque,1937.05,2025-04-07
2260,2260,depósito,4592.24,2025-01-06
2261,2261,depósito,3373.09,2025-04-11
2262,2262,saque,3492.92,2025-04-21
2263,2263,saque,4248.52,2025-02-18
2264,2264,depósito,521.08,2025-01-27
2265,2265,saque,4803.49,2025-04-26
2266,2266,depósito,2840.92,2025-02-20
2267,2267,saque,3190.15,2025-01-27
2268,2268,depósito,4170.28,2025-02-09
2269,2269,saque,4169.71,2025-01-20
2270,2270,transferência,4136.44,2025-02-21
2271,2271,saque,2288.41,2025-04-20
2272,2272,depósito,1800.18,2025-03-16
2273,2273,depósito,3934.44,2025-02-17
2274,2274,saque,1761.66,2025-04-05
2275,2275,saque,187.94,2025-03-12
2276,2276,transferência,780.56,2025-01-19
2277,2277,transferência,3452.04,2025-03-27
2278,2278,transferência,4792.09,2025-01-12
2279,2279,depósito,1287.20,2025-03-27
2280,2280,saque,2425.40,2025-04-29
2281,2281,transferência,1281.22,2025-04-26
2282,2282,saque,4473.37,2025-05-03
2283,2283,saque,3862.61,2025-03-01
2284,2284,saque,1666.98,2025-04-24
2285,2285,depósito,2039.14,2025-03-05
2286,2286,transferência,826.51,2025-03-11
2287,2287,saque,1708.19,2025-02-27
2288,2288,depósito,425.53,2025-03-05
2289,2289,transferência,1613.47,2025-02-04
2290,2290,depósito,1490.00,2025-01-10
2291,2291,saque,3721.78,2025-03-09
2292,2292,saque,2822.03,2025-03-27
2293,2293,depósito,3194.71,2025-02-13
2294,2294,transferência,3915.45,2025-01-07
2295,2295,depósito,1296.80,2025-02-11
2296,2296,transferência,157.26,2025-02-17
2297,2297,transferência,511.70,2025-02-04
2298,2298,transferência,1114.99,2025-02-22
2299,2299,saque,2570.82,2025-03-02
2300,2300,depósito,3614.70,2025-03-25
2301,2301,depósito,4978.19,2025-02-24
2302,2302,saque,2125.33,2025-01-17
2303,2303,transferência,490.34,2025-01-10
2304,2304,saque,4064.42,2025-02-18
2305,2305,saque,3705.11,2025-02-13
2306,2306,transferência,3949.41,2025-04-30
2307,2307,depósito,1806.91,2025-01-31
2308,2308,transferência,1356.31,2025-03-01
2309,2309,saque,3612.15,2025-04-19
2310,2310,transferência,3217.48,2025-03-27
2311,2311,transferência,60.96,2025-01-25
2312,2312,transferência,2240.91,2025-02-24
2313,2313,depósito,702.04,2025-03-07
2314,2314,depósito,1594.93,2025-01-23
2315,2315,saque,3839.21,2025-02-10
2316,2316,transferência,1020.46,2025-02-22
2317,2317,transferência,4061.35,2025-03-21
2318,2318,transferência,1888.77,2025-02-09
2319,2319,saque,2245.01,2025-01-05
2320,2320,transferência,4448.66,2025-04-21
2321,2321,saque,2835.40,2025-03-04
2322,2322,depósito,2211.57,2025-04-26
2323,2323,depósito,4983.34,2025-01-02
2324,2324,saque,1022.84,2025-01-08
2325,2325,saque,1971.57,2025-01-25
2326,2326,depósito,157.37,2025-04-17
2327,2327,saque,2479.73,2025-02-22
2328,2328,saque,3701.58,2025-04-29
2329,2329,saque,483.49,2025-03-20
2330,2330,saque,3326.87,2025-01-07
2331,2331,depósito,791.18,2025-04-23
2332,2332,transferência,4728.93,2025-03-26
2333,2333,depósito,4856.71,2025-03-25
2334,2334,depósito,2746.50,2025-04-20
2335,2335,depósito,2678.83,2025-02-26
2336,2336,depósito,1255.28,2025-03-22
2337,2337,saque,4952.61,2025-03-21
2338,2338,depósito,2060.80,2025-03-24
2339,2339,saque,3016.10,2025-01-02
2340,2340,saque,1231.40,2025-04-06
2341,2341,depósito,4757.70,2025-05-04
2342,2342,transferência,1242.31,2025-01-16
2343,2343,depósito,1636.40,2025-01-19
2344,2344,transferência,1219.82,2025-02-11
2345,2345,transferência,2422.28,2025-04-19
2346,2346,depósito,3489.93,2025-03-24
2347,2347,transferência,993.85,2025-02-23
2348,2348,transferência,3543.41,2025-01-06
2349,2349,transferência,3483.82,2025-03-09
2350,2350,transferência,2448.77,2025-04-23
2351,2351,transferência,368.46,2025-01-20
2352,2352,saque,441.18,2025-02-15
2353,2353,depósito,3957.22,2025-04-13
2354,2354,saque,2649.78,2025-02-16
2355,2355,saque,3260.08,2025-02-08
2356,2356,transferência,2456.00,2025-01-07
2357,2357,depósito,1069.16,2025-01-16
2358,2358,transferência,1171.90,2025-03-01
2359,2359,saque,936.41,2025-04-17
2360,2360,depósito,3885.90,2025-01-31
2361,2361,transferência,3744.08,2025-02-14
2362,2362,transferência,798.85,2025-03-26
2363,2363,depósito,2297.75,2025-01-22
2364,2364,depósito,763.85,2025-02-15
2365,2365,depósito,2477.21,2025-03-30
2366,2366,transferência,2432.71,2025-02-28
2367,2367,transferência,841.08,2025-03-13
2368,2368,depósito,2719.54,2025-02-28
2369,2369,depósito,1092.77,2025-02-27
2370,2370,saque,3812.94,2025-02-27
2371,2371,saque,2916.83,2025-03-04
2372,2372,transferência,3411.58,2025-02-08
2373,2373,transferência,177.61,2025-03-26
2374,2374,transferência,4174.85,2025-01-24
2375,2375,transferência,649.47,2025-01-09
2376,2376,transferência,581.95,2025-02-08
2377,2377,transferência,3207.51,2025-01-20
2378,2378,transferência,1810.44,2025-02-27
2379,2379,saque,3180.16,2025-05-06
2380,2380,transferência,3816.33,2025-01-31
2381,2381,depósito,1392.28,2025-01-10
2382,2382,saque,952.30,2025-03-24
2383,2383,transferência,942.79,2025-03-27
2384,2384,transferência,248.95,2025-03-31
2385,2385,transferência,3528.96,2025-03-24
2386,2386,saque,2331.91,2025-01-20
2387,2387,saque,4921.35,2025-04-08
2388,2388,transferência,716.36,2025-02-09
2389,2389,transferência,119.31,2025-05-01
2390,2390,depósito,2525.51,2025-05-04
2391,2391,transferência,2125.17,2025-03-23
2392,2392,transferência,1840.16,2025-01-03
2393,2393,saque,2387.88,2025-02-04
2394,2394,saque,80.13,2025-04-29
2395,2395,transferência,2443.47,2025-01-01
2396,2396,depósito,4903.92,2025-03-08
2397,2397,saque,2345.16,2025-04-24
2398,2398,transferência,852.67,2025-05-04
2399,2399,depósito,3414.68,2025-03-28
2400,2400,saque,2982.12,2025-04-24
2401,2401,transferência,3138.35,2025-04-12
2402,2402,saque,3394.18,2025-04-02
2403,2403,saque,3109.33,2025-02-04
2404,2404,saque,4790.84,2025-02-26
2405,2405,saque,4556.17,2025-03-12
2406,2406,saque,1482.60,2025-02-22
2407,2407,saque,2018.36,2025-04-04
2408,2408,saque,4483.67,2025-02-19
2409,2409,depósito,4738.66,2025-01-13
2410,2410,transferência,3187.95,2025-04-26
2411,2411,saque,2606.05,2025-02-12
2412,2412,transferência,4417.71,2025-02-11
2413,2413,transferência,3298.78,2025-02-17
2414,2414,depósito,1344.88,2025-02-16
2415,2415,saque,1272.20,2025-03-11
2416,2416,saque,2714.14,2025-04-25
2417,2417,depósito,4252.62,2025-03-19
2418,2418,transferência,2093.43,2025-02-17
2419,2419,transferência,3298.42,2025-02-16
2420,2420,saque,4312.69,2025-03-13
2421,2421,depósito,777.95,2025-04-01
2422,2422,saque,106.77,2025-01-19
2423,2423,depósito,2489.20,2025-03-05
2424,2424,depósito,4081.09,2025-04-28
2425,2425,transferência,1422.23,2025-03-14
2426,2426,saque,3934.99,2025-04-08
2427,2427,depósito,4869.83,2025-03-18
2428,2428,saque,4618.02,2025-01-16
2429,2429,transferência,4753.45,2025-04-19
2430,2430,depósito,215.14,2025-02-12
2431,2431,depósito,4407.66,2025-05-02
2432,2432,depósito,3420.76,2025-04-14
2433,2433,transferência,4499.74,2025-02-21
2434,2434,depósito,4743.02,2025-04-02
2435,2435,transferência,4178.71,2025-03-10
2436,2436,saque,2075.72,2025-03-06
2437,2437,saque,1600.50,2025-03-20
2438,2438,saque,2123.18,2025-04-25
2439,2439,depósito,2681.73,2025-04-12
2440,2440,saque,4243.45,2025-01-14
2441,2441,saque,388.26,2025-01-13
2442,2442,depósito,910.41,2025-03-27
2443,2443,saque,1024.79,2025-01-04
2444,2444,saque,969.98,2025-02-25
2445,2445,transferência,902.60,2025-02-06
2446,2446,transferência,4783.99,2025-05-03
2447,2447,depósito,3711.94,2025-01-14
2448,2448,depósito,4118.53,2025-04-19
2449,2449,depósito,3300.65,2025-04-23
2450,2450,depósito,99.86,2025-04-14
2451,2451,saque,1954.86,2025-04-02
2452,2452,depósito,1467.73,2025-02-01
2453,2453,transferência,627.81,2025-02-03
2454,2454,transferência,1244.79,2025-04-25
2455,2455,transferência,4048.10,2025-03-20
2456,2456,saque,2795.04,2025-04-08
2457,2457,transferência,1137.64,2025-01-06
2458,2458,transferência,4927.97,2025-01-17
2459,2459,depósito,3574.50,2025-04-19
2460,2460,transferência,3798.69,2025-03-22
2461,2461,saque,569.41,2025-04-12
2462,2462,depósito,3022.27,2025-01-04
2463,2463,transferência,1063.81,2025-04-16
2464,2464,saque,4200.14,2025-04-29
2465,2465,saque,3696.56,2025-02-11
2466,2466,saque,3825.65,2025-05-04
2467,2467,transferência,2284.93,2025-01-04
2468,2468,transferência,801.99,2025-02-04
2469,2469,transferência,1526.53,2025-02-27
2470,2470,depósito,2889.60,2025-03-04
2471,2471,saque,4805.69,2025-02-05
2472,2472,depósito,1752.19,2025-03-18
2473,2473,saque,876.32,2025-01-18
2474,2474,depósito,2670.53,2025-04-30
2475,2475,depósito,1417.92,2025-03-03
2476,2476,transferência,2161.01,2025-01-06
2477,2477,depósito,252.02,2025-04-02
2478,2478,saque,4973.25,2025-02-07
2479,2479,depósito,3690.09,2025-02-10
2480,2480,saque,4901.19,2025-01-01
2481,2481,depósito,2141.96,2025-01-16
2482,2482,depósito,4681.71,2025-04-20
2483,2483,depósito,759.98,2025-05-03
2484,2484,depósito,3232.11,2025-05-01
2485,2485,depósito,2530.87,2025-02-07
2486,2486,depósito,3536.95,2025-05-01
2487,2487,saque,3982.67,2025-03-08
2488,2488,transferência,2478.02,2025-02-11
2489,2489,depósito,4053.63,2025-01-05
2490,2490,transferência,1580.53,2025-04-21
2491,2491,depósito,587.67,2025-01-12
2492,2492,transferência,226.85,2025-05-06
2493,2493,saque,3668.84,2025-02-18
2494,2494,transferência,4298.51,2025-04-01
2495,2495,depósito,4411.76,2025-03-06
2496,2496,saque,2604.79,2025-01-29
2497,2497,transferência,1540.11,2025-02-24
2498,2498,transferência,404.50,2025-03-23
2499,2499,saque,1984.80,2025-03-01
2500,2500,saque,1466.16,2025-01-29
2501,2501,transferência,2094.23,2025-03-05
2502,2502,transferência,1271.31,2025-04-02
2503,2503,transferência,417.51,2025-01-29
2504,2504,saque,4074.88,2025-01-30
2505,2505,transferência,2949.10,2025-04-15
2506,2506,transferência,1380.55,2025-01-11
2507,2507,transferência,4944.80,2025-01-03
2508,2508,depósito,4930.71,2025-03-04
2509,2509,transferência,4203.39,2025-01-27
2510,2510,transferência,4872.62,2025-02-26
2511,2511,saque,2834.57,2025-04-18
2512,2512,saque,617.72,2025-02-18
2513,2513,depósito,415.83,2025-05-02
2514,2514,saque,2521.54,2025-01-20
2515,2515,transferência,1094.91,2025-05-06
2516,2516,saque,520.87,2025-04-11
2517,2517,depósito,4144.27,2025-01-23
2518,2518,transferência,4731.71,2025-03-10
2519,2519,transferência,1826.09,2025-01-13
2520,2520,transferência,1398.99,2025-02-23
2521,2521,depósito,2699.17,2025-03-11
2522,2522,transferência,264.65,2025-01-05
2523,2523,depósito,2522.25,2025-02-22
2524,2524,depósito,2750.02,2025-05-01
2525,2525,transferência,802.52,2025-01-11
2526,2526,transferência,3714.69,2025-04-15
2527,2527,transferência,2663.11,2025-01-23
2528,2528,saque,1348.25,2025-02-05
2529,2529,depósito,3956.28,2025-04-19
2530,2530,depósito,2727.14,2025-05-02
2531,2531,depósito,843.95,2025-05-01
2532,2532,saque,2876.04,2025-02-13
2533,2533,depósito,2907.26,2025-04-17
2534,2534,depósito,3404.23,2025-01-22
2535,2535,saque,2083.11,2025-01-23
2536,2536,saque,4497.53,2025-03-07
2537,2537,transferência,3624.82,2025-04-17
2538,2538,transferência,3106.89,2025-04-18
2539,2539,depósito,4331.89,2025-04-19
2540,2540,transferência,3608.66,2025-03-10
2541,2541,depósito,1433.20,2025-04-24
2542,2542,saque,1191.13,2025-04-08
2543,2543,transferência,3908.05,2025-04-30
2544,2544,saque,2070.27,2025-04-24
2545,2545,transferência,335.13,2025-02-04
2546,2546,depósito,900.73,2025-04-27
2547,2547,depósito,2667.15,2025-01-28
2548,2548,transferência,2694.81,2025-01-12
2549,2549,saque,533.29,2025-02-23
2550,2550,depósito,3162.38,2025-03-31
2551,2551,transferência,823.46,2025-03-15
2552,2552,depósito,3654.91,2025-02-15
2553,2553,saque,2766.02,2025-03-28
2554,2554,saque,1745.51,2025-04-01
2555,2555,saque,4118.93,2025-04-12
2556,2556,saque,1640.20,2025-03-25
2557,2557,saque,3603.07,2025-04-02
2558,2558,saque,1984.35,2025-04-28
2559,2559,depósito,1456.46,2025-04-14
2560,2560,depósito,827.42,2025-02-26
2561,2561,transferência,1815.13,2025-04-10
2562,2562,depósito,107.52,2025-04-11
2563,2563,transferência,3944.36,2025-04-25
2564,2564,depósito,1193.70,2025-01-07
2565,2565,depósito,1179.58,2025-01-21
2566,2566,saque,3517.90,2025-01-17
2567,2567,transferência,4539.62,2025-01-20
2568,2568,saque,404.39,2025-02-02
2569,2569,transferência,1568.84,2025-03-16
2570,2570,saque,611.12,2025-04-01
2571,2571,depósito,1522.13,2025-02-01
2572,2572,depósito,184.64,2025-01-15
2573,2573,saque,1251.55,2025-04-02
2574,2574,depósito,99.47,2025-04-12
2575,2575,transferência,2899.76,2025-03-26
2576,2576,transferência,2082.43,2025-04-22
2577,2577,depósito,3798.72,2025-03-26
2578,2578,transferência,1876.43,2025-02-23
2579,2579,depósito,4602.79,2025-01-20
2580,2580,transferência,638.31,2025-05-02
2581,2581,saque,2491.13,2025-02-07
2582,2582,transferência,4109.00,2025-02-01
2583,2583,depósito,267.25,2025-01-27
2584,2584,depósito,3222.01,2025-01-18
2585,2585,saque,4796.41,2025-03-30
2586,2586,depósito,298.94,2025-01-30
2587,2587,depósito,3064.27,2025-04-18
2588,2588,depósito,4257.97,2025-03-15
2589,2589,transferência,3744.29,2025-05-06
2590,2590,saque,304.89,2025-01-30
2591,2591,transferência,2257.74,2025-04-14
2592,2592,transferência,1526.05,2025-03-24
2593,2593,depósito,3861.85,2025-04-20
2594,2594,transferência,1822.03,2025-02-12
2595,2595,depósito,2732.96,2025-04-29
2596,2596,depósito,114.36,2025-01-30
2597,2597,transferência,413.70,2025-02-16
2598,2598,depósito,2090.36,2025-03-10
2599,2599,transferência,1944.37,2025-01-07
2600,2600,depósito,2841.56,2025-01-19
2601,2601,transferência,3801.42,2025-02-16
2602,2602,depósito,2589.90,2025-03-26
2603,2603,saque,4965.42,2025-02-24
2604,2604,saque,2324.47,2025-04-14
2605,2605,depósito,282.82,2025-03-16
2606,2606,saque,1122.48,2025-05-05
2607,2607,depósito,2729.13,2025-02-25
2608,2608,saque,3389.43,2025-01-26
2609,2609,saque,3852.42,2025-01-15
2610,2610,depósito,4718.81,2025-03-05
2611,2611,transferência,1468.35,2025-02-15
2612,2612,saque,932.36,2025-02-12
2613,2613,saque,637.36,2025-04-14
2614,2614,transferência,3362.62,2025-02-12
2615,2615,transferência,4345.81,2025-05-05
2616,2616,depósito,2650.96,2025-01-25
2617,2617,depósito,4607.37,2025-02-21
2618,2618,saque,475.84,2025-02-19
2619,2619,saque,163.57,2025-03-08
2620,2620,saque,260.44,2025-01-07
2621,2621,depósito,912.72,2025-05-02
2622,2622,saque,4791.89,2025-03-10
2623,2623,saque,3936.12,2025-02-08
2624,2624,transferência,4157.36,2025-03-31
2625,2625,depósito,1216.89,2025-01-27
2626,2626,transferência,2185.23,2025-03-14
2627,2627,depósito,2660.77,2025-03-19
2628,2628,saque,3401.72,2025-04-30
2629,2629,depósito,3881.85,2025-02-27
2630,2630,transferência,1352.61,2025-01-06
2631,2631,depósito,1335.31,2025-01-22
2632,2632,depósito,3495.15,2025-04-22
2633,2633,depósito,4658.33,2025-03-27
2634,2634,transferência,1718.57,2025-01-15
2635,2635,saque,761.26,2025-03-18
2636,2636,saque,651.35,2025-03-12
2637,2637,transferência,1082.69,2025-02-27
2638,2638,saque,1009.18,2025-04-12
2639,2639,transferência,1143.01,2025-01-26
2640,2640,depósito,1563.45,2025-01-16
2641,2641,saque,4571.08,2025-03-21
2642,2642,saque,3971.40,2025-04-28
2643,2643,saque,2544.46,2025-03-28
2644,2644,transferência,4515.02,2025-04-25
2645,2645,depósito,3372.76,2025-03-04
2646,2646,saque,2036.44,2025-01-13
2647,2647,transferência,4644.84,2025-01-25
2648,2648,depósito,3808.88,2025-02-10
2649,2649,depósito,4163.05,2025-04-13
2650,2650,depósito,3268.81,2025-03-07
2651,2651,saque,3582.43,2025-04-27
2652,2652,transferência,3178.95,2025-02-11
2653,2653,saque,755.29,2025-01-13
2654,2654,depósito,4119.29,2025-01-08
2655,2655,saque,1202.67,2025-03-24
2656,2656,transferência,189.24,2025-01-30
2657,2657,transferência,4099.79,2025-02-07
2658,2658,saque,2797.29,2025-01-10
2659,2659,depósito,233.04,2025-03-09
2660,2660,saque,1924.56,2025-01-30
2661,2661,saque,3387.96,2025-04-22
2662,2662,transferência,3014.96,2025-02-24
2663,2663,depósito,3311.30,2025-02-18
2664,2664,transferência,2160.15,2025-03-03
2665,2665,saque,3667.54,2025-04-10
2666,2666,saque,2338.90,2025-03-05
2667,2667,transferência,4711.03,2025-01-25
2668,2668,transferência,695.30,2025-03-02
2669,2669,saque,1635.24,2025-04-11
2670,2670,transferência,2200.68,2025-03-20
2671,2671,saque,4207.84,2025-03-10
2672,2672,depósito,356.14,2025-02-22
2673,2673,transferência,1989.07,2025-03-16
2674,2674,transferência,2496.93,2025-04-09
2675,2675,saque,1213.32,2025-03-25
2676,2676,depósito,3893.45,2025-03-31
2677,2677,transferência,3317.05,2025-04-05
2678,2678,saque,1206.35,2025-01-25
2679,2679,depósito,3033.09,2025-01-03
2680,2680,saque,4450.57,2025-02-16
2681,2681,saque,1791.61,2025-01-08
2682,2682,depósito,2946.94,2025-02-18
2683,2683,saque,1344.63,2025-01-05
2684,2684,saque,4808.57,2025-02-16
2685,2685,depósito,271.24,2025-03-23
2686,2686,saque,2820.85,2025-04-12
2687,2687,transferência,1316.82,2025-04-02
2688,2688,transferência,3465.07,2025-05-02
2689,2689,saque,1362.91,2025-05-02
2690,2690,depósito,3460.96,2025-02-05
