pagamento_id,cliente_id,valor,data_pagamento
2583,2583,699.20,2025-05-06
2584,2584,308.15,2025-03-19
2585,2585,699.27,2025-03-16
2586,2586,381.28,2025-04-04
2587,2587,280.71,2025-02-23
2588,2588,370.75,2025-04-07
2589,2589,263.95,2025-01-11
2590,2590,419.48,2025-01-04
2591,2591,244.45,2025-04-08
2592,2592,307.51,2025-04-13
2593,2593,581.73,2025-03-17
2594,2594,709.41,2025-02-26
2595,2595,773.81,2025-03-11
2596,2596,307.69,2025-03-02
2597,2597,803.73,2025-02-18
2598,2598,697.35,2025-02-11
2599,2599,909.68,2025-01-18
2600,2600,218.97,2025-01-12
2601,2601,883.82,2025-03-21
2602,2602,772.02,2025-03-28
2603,2603,77.63,2025-01-20
2604,2604,223.63,2025-04-01
2605,2605,842.28,2025-01-02
2606,2606,447.55,2025-03-26
2607,2607,205.58,2025-02-24
2608,2608,975.80,2025-04-26
2609,2609,389.88,2025-04-24
2610,2610,598.67,2025-03-02
2611,2611,455.56,2025-04-03
2612,2612,179.16,2025-03-29
2613,2613,945.66,2025-01-27
2614,2614,332.76,2025-01-30
2615,2615,216.46,2025-04-09
2616,2616,301.60,2025-01-10
2617,2617,253.76,2025-01-06
2618,2618,722.89,2025-02-21
2619,2619,142.73,2025-03-17
2620,2620,440.24,2025-01-02
2621,2621,466.81,2025-05-02
2622,2622,87.64,2025-01-03
2623,2623,178.50,2025-04-19
2624,2624,249.29,2025-04-29
2625,2625,540.93,2025-02-14
2626,2626,452.94,2025-03-17
2627,2627,99.67,2025-03-28
2628,2628,56.51,2025-03-31
2629,2629,443.34,2025-01-25
2630,2630,680.59,2025-02-25
2631,2631,382.24,2025-04-30
2632,2632,706.75,2025-03-28
2633,2633,161.96,2025-02-17
2634,2634,370.70,2025-02-24
2635,2635,273.14,2025-04-04
2636,2636,680.71,2025-01-12
2637,2637,151.60,2025-03-14
2638,2638,75.92,2025-05-02
2639,2639,405.40,2025-03-04
2640,2640,662.04,2025-03-28
2641,2641,475.98,2025-03-21
2642,2642,837.58,2025-01-27
2643,2643,569.78,2025-04-03
2644,2644,383.82,2025-03-25
2645,2645,58.06,2025-02-16
2646,2646,494.83,2025-03-02
2647,2647,297.50,2025-01-10
2648,2648,967.37,2025-01-19
2649,2649,236.70,2025-03-08
2650,2650,613.11,2025-03-16
2651,2651,649.11,2025-03-13
2652,2652,64.09,2025-03-25
2653,2653,702.08,2025-01-30
2654,2654,236.77,2025-03-23
2655,2655,336.37,2025-01-09
2656,2656,383.81,2025-03-21
2657,2657,490.71,2025-03-17
2658,2658,678.77,2025-05-02
2659,2659,720.34,2025-02-27
2660,2660,488.97,2025-02-09
2661,2661,922.59,2025-02-17
2662,2662,504.08,2025-03-13
2663,2663,854.82,2025-03-31
2664,2664,778.14,2025-03-18
2665,2665,533.02,2025-03-20
2666,2666,319.52,2025-01-07
2667,2667,180.48,2025-01-04
2668,2668,368.67,2025-04-16
2669,2669,705.76,2025-01-25
2670,2670,962.06,2025-04-17
2671,2671,769.18,2025-02-12
2672,2672,209.82,2025-02-12
2673,2673,384.29,2025-03-06
2674,2674,413.17,2025-03-11
2675,2675,752.46,2025-04-25
2676,2676,574.89,2025-01-23
2677,2677,704.17,2025-04-08
2678,2678,676.72,2025-03-03
2679,2679,181.78,2025-03-13
2680,2680,613.71,2025-05-01
2681,2681,963.25,2025-03-21
2682,2682,239.93,2025-04-02
2683,2683,368.38,2025-02-02
2684,2684,746.70,2025-03-09
2685,2685,605.87,2025-01-30
2686,2686,792.17,2025-04-14
2687,2687,450.52,2025-04-25
2688,2688,523.37,2025-03-11
2689,2689,933.58,2025-04-02
2690,2690,171.55,2025-02-17
2691,2691,30.65,2025-01-04
2692,2692,867.13,2025-04-23
2693,2693,232.98,2025-01-22
2694,2694,907.57,2025-04-27
2695,2695,676.43,2025-03-22
2696,2696,552.82,2025-01-31
2697,2697,513.34,2025-02-23
2698,2698,24.78,2025-03-11
2699,2699,894.71,2025-01-05
2700,2700,996.31,2025-03-31
2701,2701,198.21,2025-01-23
2702,2702,848.26,2025-03-12
2703,2703,528.97,2025-01-29
2704,2704,987.57,2025-01-04
2705,2705,483.72,2025-03-17
2706,2706,336.22,2025-01-14
2707,2707,639.49,2025-01-26
2708,2708,520.65,2025-01-25
2709,2709,378.99,2025-03-18
2710,2710,645.79,2025-02-21
2711,2711,489.61,2025-02-15
2712,2712,934.91,2025-03-01
2713,2713,646.29,2025-01-15
2714,2714,701.49,2025-01-08
2715,2715,433.17,2025-01-08
2716,2716,701.67,2025-01-06
2717,2717,693.78,2025-01-24
2718,2718,118.06,2025-02-21
2719,2719,62.71,2025-04-29
2720,2720,759.86,2025-04-24
2721,2721,450.04,2025-03-27
2722,2722,111.97,2025-03-25
2723,2723,655.96,2025-02-23
2724,2724,804.66,2025-01-29
2725,2725,455.59,2025-04-28
2726,2726,485.89,2025-03-15
2727,2727,608.77,2025-04-18
2728,2728,637.64,2025-02-11
2729,2729,44.87,2025-04-19
2730,2730,468.88,2025-01-21
2731,2731,352.96,2025-03-31
2732,2732,110.34,2025-03-04
2733,2733,743.84,2025-03-07
2734,2734,631.38,2025-02-17
2735,2735,782.90,2025-05-06
2736,2736,507.67,2025-02-09
2737,2737,597.28,2025-01-23
2738,2738,898.48,2025-03-01
2739,2739,483.11,2025-03-08
2740,2740,774.70,2025-01-23
2741,2741,731.47,2025-02-23
2742,2742,423.48,2025-03-15
2743,2743,148.54,2025-05-06
2744,2744,465.68,2025-02-05
2745,2745,233.16,2025-01-14
2746,2746,346.09,2025-02-07
2747,2747,950.72,2025-01-30
2748,2748,125.82,2025-04-09
2749,2749,257.71,2025-01-30
2750,2750,491.79,2025-01-24
2751,2751,843.00,2025-02-22
2752,2752,592.86,2025-02-16
2753,2753,321.19,2025-01-03
2754,2754,881.30,2025-01-17
2755,2755,163.31,2025-02-01
2756,2756,891.45,2025-03-08
2757,2757,633.41,2025-01-22
2758,2758,359.19,2025-04-13
2759,2759,762.03,2025-04-23
2760,2760,24.93,2025-02-13
2761,2761,821.21,2025-02-14
2762,2762,62.90,2025-01-19
2763,2763,673.81,2025-01-20
2764,2764,125.20,2025-01-05
2765,2765,157.27,2025-02-20
2766,2766,829.47,2025-02-26
2767,2767,130.65,2025-04-07
2768,2768,502.48,2025-01-31
2769,2769,309.33,2025-02-13
2770,2770,901.36,2025-01-29
2771,2771,94.43,2025-04-22
2772,2772,863.07,2025-04-30
2773,2773,816.37,2025-03-12
2774,2774,507.48,2025-01-28
2775,2775,165.38,2025-01-14
2776,2776,314.78,2025-01-28
2777,2777,586.35,2025-04-27
2778,2778,697.12,2025-03-24
2779,2779,468.87,2025-03-21
2780,2780,515.17,2025-05-05
2781,2781,668.24,2025-04-16
2782,2782,571.47,2025-01-30
2783,2783,491.47,2025-02-21
2784,2784,631.20,2025-04-05
2785,2785,688.88,2025-04-21
2786,2786,800.68,2025-04-30
2787,2787,471.78,2025-01-20
2788,2788,758.92,2025-01-18
2789,2789,272.84,2025-01-26
2790,2790,589.54,2025-02-22
2791,2791,131.86,2025-03-22
2792,2792,410.45,2025-04-05
2793,2793,176.18,2025-05-05
2794,2794,353.00,2025-01-05
2795,2795,305.36,2025-01-17
2796,2796,816.00,2025-02-27
2797,2797,57.98,2025-01-04
2798,2798,453.99,2025-04-15
2799,2799,35.26,2025-02-12
2800,2800,470.23,2025-03-19
2801,2801,342.51,2025-04-12
2802,2802,628.26,2025-04-19
2803,2803,619.91,2025-02-28
2804,2804,223.70,2025-01-24
2805,2805,183.26,2025-03-07
2806,2806,41.24,2025-03-31
2807,2807,757.98,2025-02-25
2808,2808,722.26,2025-03-18
2809,2809,150.14,2025-02-18
2810,2810,683.37,2025-03-09
2811,2811,399.25,2025-03-30
2812,2812,50.99,2025-03-26
2813,2813,433.15,2025-01-03
2814,2814,186.58,2025-04-10
2815,2815,340.79,2025-03-29
2816,2816,597.46,2025-03-02
2817,2817,934.64,2025-02-03
2818,2818,877.27,2025-01-07
2819,2819,686.80,2025-04-26
2820,2820,617.06,2025-02-23
2821,2821,606.47,2025-04-09
2822,2822,848.70,2025-05-06
2823,2823,148.34,2025-03-24
2824,2824,846.95,2025-03-25
2825,2825,151.77,2025-04-22
2826,2826,382.30,2025-04-11
2827,2827,971.57,2025-02-27
2828,2828,196.66,2025-02-01
2829,2829,776.81,2025-01-12
2830,2830,68.70,2025-05-02
2831,2831,407.16,2025-03-26
2832,2832,350.07,2025-03-05
2833,2833,203.92,2025-01-16
2834,2834,651.52,2025-04-09
2835,2835,727.78,2025-02-15
2836,2836,603.17,2025-03-10
2837,2837,73.94,2025-02-27
2838,2838,248.99,2025-03-05
2839,2839,791.32,2025-04-03
2840,2840,307.08,2025-02-09
2841,2841,484.00,2025-02-04
2842,2842,29.35,2025-03-28
2843,2843,60.21,2025-03-28
2844,2844,52.53,2025-03-05
2845,2845,165.12,2025-02-03
2846,2846,911.74,2025-04-09
2847,2847,922.75,2025-04-12
2848,2848,474.46,2025-04-02
2849,2849,809.45,2025-01-06
2850,2850,872.91,2025-02-06
2851,2851,664.39,2025-03-01
2852,2852,330.31,2025-02-04
2853,2853,973.47,2025-01-04
2854,2854,857.59,2025-04-14
2855,2855,133.36,2025-03-17
2856,2856,375.34,2025-02-08
2857,2857,905.00,2025-03-12
2858,2858,290.05,2025-03-13
2859,2859,911.88,2025-02-24
2860,2860,802.82,2025-02-07
2861,2861,380.54,2025-04-21
2862,2862,550.03,2025-05-03
2863,2863,822.44,2025-05-04
2864,2864,168.16,2025-04-16
2865,2865,595.68,2025-01-19
2866,2866,748.16,2025-03-21
2867,2867,731.84,2025-04-16
2868,2868,112.55,2025-01-01
2869,2869,580.82,2025-01-25
2870,2870,609.81,2025-04-21
2871,2871,810.46,2025-01-24
2872,2872,810.54,2025-03-04
2873,2873,253.64,2025-03-01
2874,2874,143.91,2025-04-09
2875,2875,142.60,2025-02-02
2876,2876,443.63,2025-04-17
2877,2877,961.27,2025-01-20
2878,2878,882.81,2025-01-07
2879,2879,542.18,2025-04-10
2880,2880,608.49,2025-01-10
2881,2881,212.43,2025-01-15
2882,2882,290.93,2025-04-04
2883,2883,806.94,2025-03-25
2884,2884,301.27,2025-04-19
2885,2885,707.80,2025-02-07
2886,2886,518.72,2025-02-28
2887,2887,726.17,2025-02-02
2888,2888,215.89,2025-04-03
2889,2889,67.75,2025-03-14
2890,2890,93.81,2025-02-15
2891,2891,56.68,2025-02-01
2892,2892,497.03,2025-04-29
2893,2893,608.15,2025-03-16
2894,2894,188.22,2025-04-23
2895,2895,695.03,2025-02-27
2896,2896,437.38,2025-04-04
2897,2897,120.84,2025-04-26
2898,2898,154.52,2025-01-03
2899,2899,850.64,2025-04-08
2900,2900,853.70,2025-03-21
2901,2901,690.75,2025-03-26
2902,2902,858.02,2025-01-27
2903,2903,708.37,2025-02-05
2904,2904,661.97,2025-02-06
2905,2905,89.63,2025-05-03
2906,2906,484.49,2025-03-05
2907,2907,159.96,2025-05-05
2908,2908,220.64,2025-03-01
2909,2909,817.72,2025-04-17
2910,2910,577.20,2025-03-27
2911,2911,816.04,2025-01-12
2912,2912,625.48,2025-01-03
2913,2913,755.53,2025-04-23
2914,2914,362.57,2025-01-15
2915,2915,454.08,2025-04-08
2916,2916,50.41,2025-04-21
2917,2917,972.80,2025-05-02
2918,2918,320.66,2025-01-07
2919,2919,629.21,2025-02-03
2920,2920,295.87,2025-04-02
2921,2921,663.10,2025-02-10
2922,2922,731.56,2025-01-05
2923,2923,151.47,2025-01-02
2924,2924,316.80,2025-02-14
2925,2925,185.02,2025-05-04
2926,2926,996.33,2025-02-04
2927,2927,108.95,2025-01-09
2928,2928,381.90,2025-01-09
2929,2929,268.79,2025-04-03
2930,2930,799.37,2025-01-27
2931,2931,831.63,2025-04-12
2932,2932,365.23,2025-02-25
2933,2933,46.96,2025-03-21
2934,2934,306.50,2025-01-24
2935,2935,728.97,2025-04-24
2936,2936,136.77,2025-02-18
2937,2937,699.37,2025-04-27
2938,2938,692.24,2025-01-19
2939,2939,470.05,2025-04-04
2940,2940,731.66,2025-03-07
2941,2941,445.39,2025-03-07
2942,2942,657.22,2025-01-08
2943,2943,528.97,2025-01-25
2944,2944,196.88,2025-01-12
2945,2945,477.97,2025-02-16
2946,2946,229.10,2025-04-13
2947,2947,545.24,2025-01-11
2948,2948,845.79,2025-03-28
2949,2949,981.42,2025-03-06
2950,2950,93.74,2025-02-22
2951,2951,283.47,2025-01-23
2952,2952,606.20,2025-05-05
2953,2953,700.98,2025-02-22
2954,2954,523.83,2025-05-07
2955,2955,641.44,2025-01-12
2956,2956,528.32,2025-01-01
2957,2957,121.29,2025-03-23
2958,2958,845.11,2025-04-20
2959,2959,234.71,2025-02-17
2960,2960,48.51,2025-02-03
2961,2961,913.34,2025-04-02
2962,2962,695.17,2025-03-06
2963,2963,790.28,2025-03-02
2964,2964,536.19,2025-01-14
2965,2965,177.37,2025-01-02
2966,2966,644.04,2025-04-10
2967,2967,160.29,2025-02-08
2968,2968,709.58,2025-04-10
2969,2969,252.47,2025-01-15
2970,2970,74.57,2025-01-17
2971,2971,32.49,2025-01-26
2972,2972,966.03,2025-01-28
2973,2973,344.11,2025-01-17
2974,2974,125.06,2025-02-09
2975,2975,839.70,2025-03-12
2976,2976,877.79,2025-02-22
2977,2977,582.80,2025-04-10
2978,2978,803.23,2025-01-30
2979,2979,192.33,2025-02-08
2980,2980,103.94,2025-01-19
2981,2981,119.37,2025-03-21
2982,2982,913.43,2025-04-22
2983,2983,929.64,2025-01-31
2984,2984,732.62,2025-01-18
2985,2985,794.61,2025-03-19
2986,2986,820.13,2025-04-12
2987,2987,299.61,2025-01-13
2988,2988,908.67,2025-03-13
2989,2989,866.05,2025-02-08
2990,2990,286.73,2025-03-07
2991,2991,460.85,2025-03-25
2992,2992,228.88,2025-04-23
2993,2993,151.93,2025-04-16
2994,2994,650.48,2025-02-03
2995,2995,416.37,2025-04-23
2996,2996,953.11,2025-03-15
2997,2997,677.20,2025-03-30
2998,2998,21.37,2025-03-12
2999,2999,692.02,2025-03-02
3000,3000,974.16,2025-01-25
